"you_index","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
83,-0.0128172891453076,-0.00538007078760964,-0.00254957309253834,0.00233786053422719,0.00154778618754342,0.00340751105903108,0.00341939985375099,0.0100173889719845,-0.00189421553399098,0.0043394984957121,-0.00144089152645643,-0.00385811342098707,0.00660494196105655,0.0028129674805922,-0.00917402924883005,0.00703397791527816,0.0135589842313769,-0.00231638463600923,-0.00155671218779153,-0.000723167518268766,0.00954396476077806,-0.00377376783865104,-0.011464902463083,0.00314237297255821,-0.0123770190788798,-0.0128235146513725,0.00344664211226531,-0.00511658347993737,0.00983709883204195,-0.000287331954859029,0.00443763818708766,-0.00233477237489409,-0.00296200738913525,-0.00545910832720674,-0.000264577358288406,0.00460424497356825,-0.003710391131641,0.00226546347843897,-0.00726197806440431,0.00521182047895304,0.00165959337537368,0.00183960483798307,0.00422868118395007,0.00145826686912919,0.000237536785331795,0.000885959842206373,0.00971414194499953,0.00297767572685061,0.00782851940430757,0.00920234215883892,-0.00997777598537141,0.000121924781534737,-0.00456801695646805,-0.00772236790839024,-0.00593040256511112,-0.0231860549767071,-0.00666074904205353,-0.00284879463318968,0.00395232246822472,-0.0234689529904368,-0.0224471496762108,0.00107048679760393,-0.0273950283750279,0.00134901820652018,0.00562022019800298,0.00721390776749197,0.0135964986192882,0.00747875272116272,-0.0159571887007371,-0.0106903866175527,0.00518415660743684,-0.0032069415366857,-0.00214512499318858,-0.0070663370923119,0.00600712363690152,0.00996232198637392,-0.00777824879708469,0.0138672647731353,0.00761228726333343,0.793598505240694,1,0.375481074588224,0.968878705845146,0.139016248793105,-0.0205784235175493,0.0198251185101611,0.00010274937376924,0.0133720647196933,0.0188315017361805,-0.00184905110483437,-0.0120256313389291,0.0126447338012181,0.000422702482231181,0.0215768674796453,-0.00201315038561434,0.0028606785991365,0.00358369167616877,-0.00886144192983994,0.00474523606064538,0.00683964447657818,-0.011157769406174,-0.00151059802838487
84,-0.0115517650684661,-0.00255316370519713,-0.00270286463396062,-0.00289795575463706,-0.00453334082438708,0.00257532976198885,0.00607547716627632,0.0110445371538157,-0.00192085829694778,-0.00194170776401609,-0.00120471043629317,-0.0074674385727487,0.0111456865676316,0.00301518427840207,-0.00983207939117407,0.0129264546631503,0.0122052851765583,-0.0054679774307377,-0.00306494489057385,-0.00156250994178202,0.0103845203172739,-0.0061025405649167,-0.0150226523528937,0.003702986268478,-0.00595808674902849,-0.0159965027842924,0.00283045561185556,-0.00523300031369264,0.00922301267636623,-0.00455724198762454,0.00836744523789352,-0.00413477271831956,-0.00320983687298744,-0.00665518400692738,0.0035688402366933,0.00666195044130313,-0.00173842940079925,0.00537979732791976,-0.00426591750464042,0.00687585096192063,0.0076452255825121,-0.0013257889099789,0.00339951590489299,0.000371730613412817,-0.003539900287603,-0.000373327345063205,0.00858869981122906,0.000988485958302579,0.011150246888555,0.0114518460542915,-0.0138737868056346,-0.00263120404701284,-0.00963949982614092,-0.00613468301756394,-0.00169367025487647,-0.0221279425382956,-0.00713789940577522,0.00125514035324531,0.00433621713230279,-0.0336234814342863,-0.0334735713240301,0.00682459906195992,-0.0378136491899785,-0.0133540474730986,0.0101685997847837,0.00732565465184812,0.0142983648559415,0.00799182749950602,-0.0164672325360457,-0.0084260926986009,0.00203899031604294,-0.00791456856079947,-0.00799899272442959,-0.0152716564177457,0.0128266940083875,-0.000893246610518772,-0.023529206979191,0.017923799713253,0.051450583272606,0.208864493972281,0.375481074588224,1,0.365684296129962,0.113835629399588,0.0252622407104803,0.032266809613322,-0.0163463302216815,0.0255749287328419,0.0143859480595166,0.00812868256646267,-0.00858019043406751,0.0189608595977872,-0.0105277160185262,0.0235337945097218,0.00141976492973614,0.0122803926848764,0.00175296222317909,-0.00190357827504388,0.00462612519355543,0.00794892564316663,-0.0175773706406256,-0.00920468526556956
85,-0.0132224154714853,-0.00552765827808642,-0.00381503868749151,0.00242401116921335,0.00147915434711852,0.00441544797352162,0.00302663356160793,0.0111702073505,-0.00286356218153426,0.00397173181503277,-0.00102260276288481,-0.00427428826994954,0.00759998794783166,0.003136785619313,-0.00873800063544401,0.00907532343144227,0.0147841646232279,-0.00217392715277204,-0.0022476608133929,-0.00144725196407697,0.0102448427730536,-0.00380224672591,-0.0127297093306537,0.00299813611917243,-0.0133553343364707,-0.0143631300105544,0.00330206102908866,-0.00573316400022761,0.0105733793985369,-0.00127030544148145,0.00553383261074424,-0.00284778608552994,-0.00279760362848656,-0.00586620799125709,0.000705772873978974,0.00492779793050623,-0.00295676295382518,0.00258287102376119,-0.00787181329399598,0.00551751421709046,0.00148314931970017,0.00222268279643939,0.00454485743082065,0.001539728651411,-0.000304079144925845,0.00137698350356574,0.0109158662151145,0.00320288436982323,0.00875544199243837,0.010206088275178,-0.0109626041654032,-9.75023443757168e-05,-0.00502773370231668,-0.00854952857189774,-0.00590232866019582,-0.02563919374362,-0.0063862642220459,-0.00320144784978208,0.00453179266439633,-0.0256783542911714,-0.024672080137207,0.000729119133826336,-0.0301090498984804,0.000550159545117996,0.00599814010889137,0.00800642403780656,0.0154250522742735,0.00876181279179522,-0.016923797261958,-0.0129696436011001,0.0046904651519404,-0.00415748439891431,-0.00418484307828714,-0.00938660497085324,0.00785471750086526,0.0118539405860079,-0.0107337286580372,0.0126857081387633,-0.0013393732590279,0.761405203334394,0.968878705845146,0.365684296129962,1,0.129566530519244,-0.0272013284253454,0.0160367461973974,0.00149335190281712,0.0127442480875866,0.0165704627967896,-0.000776508677447287,-0.0124313743765485,0.0104430584651646,0.000806066533521695,0.0223561770494413,0.00100482442334672,0.00101935350828537,0.00515618743472656,-0.00740173951087777,0.00509080127728137,0.0049455110006395,-0.00957442732066513,-0.00043078104579077
86,-0.018213900994979,-0.00870334260341891,-0.00167680547965026,-0.0027148012856291,-0.00431540478980783,0.0061573903752214,0.00197177677437146,0.0114686829138357,-0.00813385383406342,-0.00066814932702966,0.00168273573530082,-0.00706089893598897,0.0096538205453109,0.002356274634642,-0.0073753583247415,0.0155754953142677,0.0177839444563307,-0.00018142465293381,-0.00414001431708955,-0.00317578147675293,0.0119406425057242,-0.00716288979155842,-0.0180878069192056,0.00251421162223297,-0.010826135005961,-0.0236410955833364,0.00492247297944583,-0.00792425382584975,0.0136883515950265,-0.00133617446389324,0.00718542752622815,-0.00461218895916059,-0.00115322393549721,-0.00627630731436973,0.00418829497738888,0.00645844854955452,-0.000588003521173072,0.00614567905013787,-0.00502774104134182,0.00999667609292341,0.00577746492655238,-0.00314959422689229,0.00518578806529479,-0.00388421428947652,-0.000450606721188387,0.00286783335684418,0.00773456520944097,0.00193557182849183,0.011168647991713,0.0125230120668993,-0.0173102151117823,-0.00320800293132693,-0.0128025568447503,-0.00652272246580019,-0.00414003361904606,-0.0316280319619924,-0.0065112538133502,-0.00293847112432565,0.00283792529623163,-0.038023430571255,-0.0372687507075706,0.00315416893083101,-0.0444482177667056,-0.0135528713496853,0.0125219769887084,0.0102972117002036,0.0194045033253509,0.0116392326779521,-0.0207729836624423,-0.0204401562414079,0.00232485575078193,-0.0107010823823454,-0.0117853276583172,-0.0188473362956101,0.0116360773361336,0.00744619572066127,-0.0227325117875751,0.0190050033468838,0.00831729692731627,0.081152610653177,0.139016248793105,0.113835629399588,0.129566530519244,1,-0.00817813365421279,-0.00754403301999837,-0.021146155498767,0.0046754989849031,0.0303160598040691,0.00427150586480724,0.00057743021750563,-0.00170447199960282,-0.015106353687509,0.014883226180828,0.00241400542288564,0.00924533445807614,0.0136711242351051,-0.00626292929498004,0.0016090580359994,-0.00197701772274615,-0.0161127633643858,-0.0116005589820865
87,-0.0026745544589658,0.000162588899263572,-0.00320220554625847,0.000358140494116116,0.000294258990749052,-0.0053124173621235,0.00415892821075539,0.0051233752556584,0.00675027756969131,0.00104874564578266,-0.00237244663670768,-0.0021556125817381,-0.00314906311365331,-0.00169437358787145,-0.00730043176742325,-0.00726999222676209,0.00219868392578838,-0.00641099446289066,0.00151820055430117,0.00150216786040052,-0.00146740381334505,-0.000510559252517879,0.0073728825729129,0.000378179882595707,-0.000116167973374942,0.00437172086359293,0.00788661058594601,-0.00210960075439523,0.00518094798458475,-0.000294386016827322,-0.0025762046481361,0.00793484590393822,-0.0017090551941523,-0.00232970564276267,-0.00259262491007503,-0.00268583663369219,-0.00237685395220694,-0.00194334707360823,-0.00529948588877802,-0.00400918410132713,-0.00644897025064589,0.00396358781878624,-0.00433666416301855,0.00445904193123076,0.000226039359109658,-0.00490421331136427,0.00431738648184566,-0.0019278093480615,0.0057365446894819,0.0050884322992351,-0.00165994136266298,-0.00118233614626659,-0.00343598792672283,0.00441556470479124,-0.00166162406374007,-0.000410298221187866,-0.00349529676129111,0.00109450616929671,-0.000669106640167287,-0.00278615156138021,-0.0029294314652122,-2.12115157209357e-05,-0.00193146782994756,0.00803928224519981,0.00225055391761558,-0.00630678765164585,-0.00913101628271259,-0.010251172478721,0.000118661532514741,0.00556980840047159,0.00156814809975491,0.00673546658433514,0.0104875688877919,0.00572292979220022,0.00658600152478432,0.010910460229626,0.0055337161517317,0.00191378418728399,0.0496384881634893,-0.0241634394393648,-0.0205784235175493,0.0252622407104803,-0.0272013284253454,-0.00817813365421279,1,-0.00528596633206547,-0.023187852803106,-0.00599675370722679,-0.0184533198353117,0.0449040549756409,0.0239504259856749,0.0072856104948786,-0.0137326584174717,-0.0101846739610007,-0.00472294640802363,-0.00482040853271508,-0.00368058988947536,0.00390269076798975,0.0011267270885814,0.0108339118269953,0.0171881351419452,-0.00259764165254718
88,-0.00274162322469801,-0.00369362184757364,-0.00314176245689721,0.000393408284233783,0.000171805040538765,4.09036030632754e-05,0.0023480241700158,0.00763535760931955,0.00549100598347306,0.0003801656968128,-0.00319939354020657,-0.000645790668324053,-0.00388433506194311,0.000998087850117981,-0.00461195808764582,-0.00355356923285541,0.000910054918532188,-0.00435260875176438,0.00193398916972032,0.00274047757819701,-0.00210630932046711,0.00117010660320371,0.00134203432218441,0.00346371048638122,-0.00216018914206387,0.00279871195133299,0.00886381602110167,-0.00460761637985677,0.00685099108079968,0.00281784868266546,-0.00342921617751397,0.00876070667452092,-0.00167289607072877,-0.00308478799229365,-0.000218366298910473,0.00121245114288636,-0.00233987389437649,-0.00292793294445065,-0.00628608244624045,0.00116633889567083,-0.00722960202462667,-0.000185365932670798,-0.00505700795370839,0.00458751299641896,0.00074812218641166,-0.000169342726908647,0.00471803413647335,0.0024787818423212,0.00375027586289937,0.00512815514196886,-0.00121257286803667,-7.88804386254026e-05,-0.00139701762737287,-0.00269325676467899,-0.0047987444052825,-0.00677869686143395,-0.00404953617189894,-0.00174392935191369,-0.0011354899396171,-0.00750741108173275,-0.00749123480756843,-0.00216080723463308,-0.00765688057257278,0.0103275828556073,0.00157049826097068,-0.00180622338319717,0.00141945474663068,-0.00046914035974928,-0.00704309814811964,-0.00240058311102312,-0.000709328948355436,0.0017408964910312,0.0062446622974552,0.00495014813171667,0.0021445949688696,0.00479905305552886,-0.00297029625867149,0.0035987212752778,-0.0141507642203376,0.0226284901759332,0.0198251185101611,0.032266809613322,0.0160367461973974,-0.00754403301999837,-0.00528596633206547,1,-0.0671068653931111,0.188304248552855,-0.169883036117523,0.00884701370714901,-0.024884288612012,0.047747328799023,-0.00789699935794838,-0.0108925839929473,-0.0082634441897648,0.0199529105312875,0.00668314461369433,-0.00900766800867397,0.00370997591347026,0.0369312815134064,-0.018657554574446,0.00617890561890286
89,-0.00220717788971441,-0.00433244580770303,0.00381088725995755,-0.00143913337756418,-0.00166802305688758,0.00355405448396448,-0.00116343424443326,0.00259439815689722,-0.00140042718854989,0.00179715534510651,0.00245126353708697,-0.00125880285870738,0.00256209462083471,0.0016262702684252,-0.00102505168211297,0.00244291349152493,0.00599493232089041,0.000798281505884924,-0.00328522936469123,-0.00505899932259394,0.00316877108799997,-0.00095297403955619,-0.00655112591702822,0.00127690904602033,-0.00370759831158377,-0.00436024176984807,-0.00184249756001065,-0.00146282787765185,0.00166977531069842,-0.00298176703816707,0.0049843728896342,-0.000275946425236046,0.0028975516048876,0.00105139143593797,0.00510707994031795,0.000849201062849443,-0.000846097346005761,0.00131257017744106,-0.000757069654287373,0.00308686040827945,0.00299775142007696,0.00109872465176986,0.000169319449615523,-0.00390889651066481,-0.0011922822911923,0.000410584308344212,-0.00308837100961699,-0.00305425247218249,-0.000148879358994348,0.000101425430874358,-0.00610645742544708,-0.00275357661919883,-0.00491502239640883,-8.4911948153336e-06,0.0015565846525015,-0.00201750378968652,-0.00136702748484015,0.00297409246030096,0.00118022244384218,-0.00424633527477938,-0.00422517940691649,-4.30635533280997e-05,-0.00430014792416689,-0.00324782573115578,0.0010134920774813,0.00504679028198993,0.00357011040598246,0.00249156866268385,-0.0011360633849977,0.000260665839535827,0.00372348742525706,-0.00553283168144504,-0.00490026565533444,-0.00478571104015922,0.00199218507609065,-0.00879459886270443,-0.00709221529211889,0.00754385561296283,-0.00249602848730552,0.00247669593480085,0.00010274937376924,-0.0163463302216815,0.00149335190281712,-0.021146155498767,-0.023187852803106,-0.0671068653931111,1,-0.0139971411200519,-0.0325059154300205,-0.0427937280149609,-0.0101990805744364,-0.0298031819470647,0.106141521080683,-0.0391195557272608,0.0269404997182921,0.0186113958938729,-0.0110858207223001,-0.00319750698334605,-0.00808472220506502,-0.0116433744588039,-0.0126169474966842,-0.00460516541874272
90,-0.00118041512962219,-0.00096596559843466,-0.000141736371004134,-0.00220414027992493,-0.00178631678216284,-5.98395737300887e-05,-0.000356480176382855,0.00755821249261606,1.15876892460215e-06,-0.000450451444213198,0.00296626279139753,-0.00171964893338447,0.00182034726000045,0.00314849773774812,-0.000679006368780075,0.00366565172531195,0.00425418533376997,0.000604678411168024,0.00144920475529618,0.00137517331639571,0.000877772559123086,-0.000781763515907032,-0.0021539601875765,-0.0012261134698603,-0.00387933952923957,-0.00443059563723554,-0.000323505849069048,0.000753848129983347,-0.00154761226445059,-0.00381716897340351,0.00538324395171929,-0.00425969227907006,0.000819446184682118,-0.000282165154292594,-0.000208252295500995,0.00439929608753185,0.000669386018813228,0.00195656817626822,0.00162754085142486,0.00198612201287469,0.000670845184155588,0.00138510769459301,0.000555228308999859,-0.00194483149278539,-0.000928141759090568,0.00415046910058458,0.00138101746429532,0.00106981033940854,0.0019464665606006,0.002734144495782,-0.00368671723832969,-0.000477824772175686,-0.00358139680358368,-0.00228884511163163,-0.00232208205350405,-0.00916941694487176,0.00237169927294187,-0.00368122300488761,1.74192666906111e-05,-0.00544279229520891,-0.0055624366464638,0.000357377192181007,-0.0075624809210432,-0.000666129765828803,-0.000976180831458253,0.00387563432374033,0.00556082703532425,0.00389262743881842,-0.00790416961967054,-0.00387330427968461,0.00264834697037039,-0.000494896469309542,-0.00208007563454389,-0.00304097287420234,0.00288578859010009,0.00412354894645538,-0.00768388089297742,-0.00365501839802918,0.0119146761131194,0.0139769872860931,0.0133720647196933,0.0255749287328419,0.0127442480875866,0.0046754989849031,-0.00599675370722679,0.188304248552855,-0.0139971411200519,1,-0.0401593919167938,-0.0353038099784132,-0.01281298671287,0.0511006058499775,-0.0309034182568578,0.0271834599901238,-0.00601869883304911,0.00891025698256978,0.00363975710448758,-0.00518272209318211,-0.00637422387012692,0.0473528099343163,-0.00588758589560116,-0.00602232959249916
91,-0.00566209349798133,0.000784419105263807,-0.000449309762665424,0.000334920233108505,0.000254975384302406,0.00537334616068163,-0.00140668405118758,0.00051397897279105,-0.00361654717712711,0.00116557571985914,0.00597698880622806,-0.00138191708861661,0.00763843138546012,0.00192545781341959,-0.0020765145699857,0.00978578028519125,0.00639759058422733,0.00425618968260784,-0.000507504817086572,-0.000397746856056815,0.00605040237399452,-0.00130884146580982,-0.00894371231047886,-0.00289990617412686,-0.00193531356566821,-0.0078530988464358,-0.000562555257342412,-0.00423041004605913,0.00579484229024941,-0.00152563027131883,0.00254405094955876,-0.00404662848361127,0.00140487751442395,0.000456379368072559,0.00296510108353801,0.00188109801775723,0.000850463312016325,0.00031443720565743,0.000544248987238593,0.00628444813804755,0.00376755835660022,0.00198995292559168,0.00324846575611711,-0.00245810320354383,-0.00221171562376476,0.00255741490922086,0.000448028640936446,0.000971558681357351,0.000884462117320873,0.000279085337374312,-0.00345388418881177,-0.00338710778817954,-0.00180507230047509,-0.002641117699183,-0.000408143618053632,-0.00970647404038241,0.00121141993933122,1.46075126672139e-05,0.00246633241046141,-0.0123491292549979,-0.0113155775314744,0.000423698739453759,-0.0147078161929107,-0.00884648931004511,0.000831483755781713,0.00580844045839977,0.00767335553303152,0.00523947266651117,-0.00143305552604169,-0.00533900942857801,0.00152410868812571,-0.00102371213836178,-0.00599774850564549,-0.00990542543218164,-0.00467600010698121,-0.00101699620307237,-0.00989860363618533,0.00637058133638974,0.00853782267275735,0.0102966694519262,0.0188315017361805,0.0143859480595166,0.0165704627967896,0.0303160598040691,-0.0184533198353117,-0.169883036117523,-0.0325059154300205,-0.0401593919167938,1,-0.0115063356948034,-0.0254228611900549,-0.0176034490928836,0.043247437460318,0.0431022752013902,0.00508408231980112,-0.00729950351808304,-0.00821703423963002,0.00288408716984138,0.00531466690664622,-0.00966546865360703,0.00165013797286617,-0.00619279418208178
92,-0.00580260679699503,-0.0060588293436156,-0.00379351609783513,0.00207044291315093,0.00201423679711592,-0.00163378736218043,0.00220528399901644,0.00871033190704308,-0.00307864076267226,0.00313795461378795,-0.00075332595538736,-0.00425597571686,0.00477522247956958,-0.00268648589152667,-0.00714386330902345,0.00563842784899092,0.0124677729367055,-0.000611142168878579,-0.00227343574440168,-0.00174520491705772,0.00615364847697614,-0.00117665991578338,-0.00765388171901829,0.000474263777229754,-0.00920740010021898,-0.00651845506080182,0.00399591261374877,-0.00442772556035722,0.00653500702377361,-0.00233501227830782,0.00633249449054284,-0.000600114915666857,-0.0003157929116809,-0.00249004753335688,0.00210202142506384,0.00178551164115806,-0.00482580833437802,-0.00193326517956149,-0.0104323081854553,0.00316304580472824,-0.00162229842493033,0.00165871755222168,-0.000976705966985165,0.0020053814392819,-0.00400524139089123,0.00101307819054411,0.00693849114121551,0.00249827799537757,0.00715874264676952,0.00749360175832828,-0.00781300173293904,-0.00396163270661537,-0.00694732723213504,-0.0044865772034303,-0.00436330831380749,-0.0151030712402323,-0.00471013399636019,0.00149271499168681,0.00219110047266579,-0.0202837204915441,-0.0202451876902564,-0.000223617618082659,-0.0229524283481905,0.00294405075989106,0.00410396387141133,0.00400828106381816,0.013382044658622,0.00791774137852162,-0.00744233937277075,-0.00345498268560929,0.00262892681330866,-0.00190219191330492,-0.00142229188770644,-0.00559226754767711,0.0110790137058798,0.00994939933907611,-0.00562068510816096,0.00854913625370314,0.0155678397970127,-0.00617659770234857,-0.00184905110483437,0.00812868256646267,-0.000776508677447287,0.00427150586480724,0.0449040549756409,0.00884701370714901,-0.0427937280149609,-0.0353038099784132,-0.0115063356948034,1,-0.0547569400247146,-0.181214099680032,-0.0954010426442104,-0.230511718524038,0.000457567380970418,-0.0276463310797269,0.0153042779374958,-0.0112946077003475,0.0330952180218048,0.00347829375821321,0.0326437715827242,-0.00933093010277536
93,-0.00311616487625452,0.00170367483455967,0.00101944974702149,0.00102863943889889,0.000950022119738822,0.00311467613783806,0.00118783652407981,0.000972218175572082,-0.00170814040151139,0.00254404697187436,-0.000828916971972079,-0.000767191069466728,0.00163894919232667,0.00101054558699823,0.000563882605569463,0.00462311476530313,0.00104917264915238,0.000798518455148932,-0.00132276938763819,-0.00160028744523068,0.000297461581719495,-0.00167414368700181,-0.00436175121202423,-0.0020875284020604,-0.00402647907958547,-0.00526413878465765,-0.00183388009074334,-0.00105669851119668,0.000816745577431815,-0.00236259554180638,0.00311463451125332,-0.000813701207312902,-0.00127647449771203,-0.00185813960895925,-0.000261581343214891,0.00396205469029047,-0.00104009041757583,0.000647266234389205,0.000201900816745804,0.0034025365451297,0.00465106717237079,-0.000721590799243119,0.00196722366976209,-0.00295630093031546,-0.00249286664053801,0.00216332972820926,0.00050533652856945,-0.00122751910368705,0.00242813161406614,0.00259182894964253,-0.0050716183669475,0.000146948328769877,-0.00201238195824315,-0.00249646332047984,0.00192574148130078,-0.00485163902202363,0.00103435748578329,0.000329789418468749,0.000568570145674369,-0.00708164750151104,-0.00660593224208594,0.00243870658867809,-0.00777359185501337,-0.0022320842189169,0.00288186439483914,0.00246577636549368,0.00384787920161159,0.00237184243617448,-0.00635126821260255,-0.00302693047562573,0.000702324361597903,0.00175103717690282,-0.00294242540004579,-0.00560885752829046,0.00284692776347271,0.000423467160942724,-0.00379866780803071,0.00553154544615109,0.00968331437384572,-0.0135925145441105,-0.0120256313389291,-0.00858019043406751,-0.0124313743765485,0.00057743021750563,0.0239504259856749,-0.024884288612012,-0.0101990805744364,-0.01281298671287,-0.0254228611900549,-0.0547569400247146,1,-0.0499788704175421,-0.0769957831528543,-0.0621396938701973,-0.00202014154784998,0.015785475751665,-0.010800975333273,-0.0157322887425186,-0.00960160487422266,-0.00259149221585331,-0.0115758073178653,-0.00811064392907203
94,0.00148465441152806,0.00212060109847905,9.51515802825582e-05,0.000216545828985239,0.000184989937198779,-0.00108336551872963,-0.0024223572915544,-0.00342750728195704,-0.00116892489717268,0.00276095611745109,0.000752360243415601,0.000921411013501501,0.00176878143715544,0.00289132337835781,0.00186929576260841,0.00205123756667446,-0.00301689032570056,0.00555128268186985,0.000910400545489904,0.000691297294204193,-0.00430235034674016,-0.000166429253886141,0.00110964600227897,-0.000956299902116468,0.00249967449979955,-9.0495778744791e-05,-0.00301043182471993,0.000638040602283415,-0.00137645830842166,0.00350924890120583,-0.00358514048041674,-0.00390106130561663,0.000856509491461759,0.00180673894954859,0.00130050805859213,-0.00107614492580014,-0.000184627856548395,-0.000424636257761399,0.00153733806491977,0.00373006484891137,0.000835214436736685,-0.00302140506497429,0.00322249170889625,0.00145190786750435,0.00240407791747194,0.00156746413345638,-0.00180652044140246,0.00129402416430092,-0.00130330250329031,-0.00155072493895798,0.00283806838226875,0.000485039608772098,0.00312821607034731,0.00192855270698965,0.000201236914303557,0.00195373183720716,0.00286323119062855,-0.00203547178543976,-0.00242502927242689,0.00526108874177306,0.00562463599535619,-0.000873773937743809,0.00537689673358524,-0.00130639422153115,-0.00611452527332861,0.0037967637636074,0.00148784359242883,0.00258593216341108,0.00140868204202299,-0.000141104761749774,0.00392787961779505,-0.002754152495922,0.00158170335784404,0.00280926895357647,-0.00614586591021196,-0.0069287596839985,0.00139536631374264,0.00138997673725261,0.0115906112447631,0.00300244162919932,0.0126447338012181,0.0189608595977872,0.0104430584651646,-0.00170447199960282,0.0072856104948786,0.047747328799023,-0.0298031819470647,0.0511006058499775,-0.0176034490928836,-0.181214099680032,-0.0499788704175421,1,-0.276728985699524,0.747632646647106,-0.0202682190753032,0.0232993956173727,0.00447531147279776,0.00203492126544748,-0.0156138881910565,0.00544878732581173,-0.0211061791760253,0.0316425981537184
95,0.00324864386701814,0.00440605543811231,0.00498175904904263,-0.00242650133936234,-0.0025621386081269,0.00118804163800199,-0.0032555245116398,-0.00889432440340582,-0.00358382769952401,-0.00377865039543092,0.00244844568244122,-0.000401485386229586,0.000407310278775705,3.52117146120558e-05,0.00664905022699596,0.00060841965319147,-0.00504792610086038,0.0080754624587742,-0.0038208163919061,-0.00568843555739551,0.00217484844765196,0.000673110023638159,-0.000420338617857828,-0.00240864457757892,0.00356708890334175,0.00197313957514598,-0.00695746514604622,0.00493049124821736,-0.00603358836926609,0.00182045163916313,-0.0021905355691214,-0.00615385868340782,-5.98510792829698e-05,0.00212763261350844,0.000404771999945095,-0.00104497209761839,0.00471859446275219,0.00276482291771317,0.009155111039012,-0.000559686013142654,0.00371433991169161,-0.000807718319675956,0.00637198481020574,-0.00576536514500971,-0.00237817418809814,0.00253340222793428,-0.0101027851469342,0.000177469915653134,-0.00927148219874946,-0.0109457470114067,0.00587092526838577,-0.00111636554352435,0.00265246336827557,0.0027477827255088,0.00554006016797544,0.0140674724828607,0.00213013142368437,0.00345378748029118,0.000815914156491521,0.0121939537998001,0.0122744297897195,0.00292753699867624,0.0141985616386636,-0.00511204899262669,-0.00606809127022972,0.00238939887158009,-0.00340517252112404,0.000169819753295113,0.00674283712982563,0.00112060331302099,-0.00409302326818333,0.00114066315188336,-0.00325600416537195,0.00292818499108644,-0.00808989454883524,-0.00804504598270489,-0.00475508151214578,-0.00320874976096259,-0.0115147304219086,0.00912424315826451,0.000422702482231181,-0.0105277160185262,0.000806066533521695,-0.015106353687509,-0.0137326584174717,-0.00789699935794838,0.106141521080683,-0.0309034182568578,0.043247437460318,-0.0954010426442104,-0.0769957831528543,-0.276728985699524,1,-0.355812609633876,0.00420150753187337,0.022791538383463,-0.0228079916914495,0.0198787227211261,0.0334743248738172,0.000307354422449183,-0.0360191519633148,0.00693670183708842
96,-0.00811282879081478,-0.00248864611271016,-0.00196218167656251,-0.00184980336489125,-0.00297928446615159,0.00488742772435138,-0.000407226389126584,0.00475888598447144,-0.00861958049694941,-0.000854599107051202,0.00244242738040427,-0.00350965166233275,0.00892176807420286,0.00836196768265591,-0.00255105842699121,0.0142901370810526,0.00805943874603475,0.00631316996343229,-0.00264836325244054,-0.00206978509943409,0.00375480659080247,-0.00307124276844382,-0.0152244296141985,0.000814531108854786,-0.00588684918859101,-0.0202165730749055,-0.00336149879137802,-0.00206102795844341,0.00647198666734008,-0.000341665012492774,0.00555596430311237,-0.0133237934927006,0.00180945456769926,-0.00101858756146504,0.00699117913129509,0.0039166970856787,0.000583373913953031,0.00489113524783121,-0.0014181203621342,0.0130734317653921,0.0108331596349541,-0.00705609183055552,0.00743691583956161,-0.0022667016637787,-0.00116848064272381,0.00178764916585514,-0.000703235210453694,-3.50746213433321e-05,0.00411348992722138,0.00465312432117005,-0.0113340062754173,-0.00530780151882937,-0.00848141198042558,-0.00458112452571689,-0.000496380421557347,-0.0186988995173338,-0.0022033538729706,-0.00138979038278163,0.000670651140352184,-0.0257976267249905,-0.024693905217422,0.00335491964485057,-0.0306836684690691,-0.01707156728491,0.00159787320820479,0.0129147216952442,0.016357504134614,0.0114797834262329,-0.0116828934190062,-0.012172073112211,0.00505836921206581,-0.00884491866302771,-0.0143888645618252,-0.0169448852568479,0.00273209893941298,-0.00573193049723493,-0.0189728027720591,0.00845568198570236,0.00983604119369527,-0.00289527956803256,0.0215768674796453,0.0235337945097218,0.0223561770494413,0.014883226180828,-0.0101846739610007,-0.0108925839929473,-0.0391195557272608,0.0271834599901238,0.0431022752013902,-0.230511718524038,-0.0621396938701973,0.747632646647106,-0.355812609633876,1,-0.00380645705336416,0.0205804955145016,0.0181403909548064,0.0305040081700444,-0.0234019548986248,-0.0155246389128365,-0.0191748018646031,0.0167541979834534
